id,sales_per_month,region,locality,x,y,people_iso_3,people_iso_5,people_iso_10,people_iso_15,people_iso_30,type,geometry,index_right,fclass
9798,1616.0,Саратовская область,Саратов,45.947334,51.494916,384,384,5523,15217,60647,train,POINT (45.947334 51.494916),5405556.0,residential
18675,2201.0,Московская область,посёлок Горки-10,37.021211,55.706399,286,2223,6400,8870,11402,train,POINT (37.021211 55.706399),,
16829,2228.0,Московская область,Воскресенск,38.71747,55.341418,540,2036,5715,10517,14571,train,POINT (38.71747 55.341418),727781.0,residential
17139,2528.0,Воронежская область,посёлок Отрадное,39.313281,51.649995,498,1590,1590,1590,1592,train,POINT (39.313281 51.649995),,
18836,2115.0,Новосибирская область,Новосибирск,82.969326,54.940267,0,1372,5895,24048,48243,train,POINT (82.969326 54.940267),3651015.0,residential
6221,2194.0,Санкт-Петербург,Санкт-Петербург,30.35555,60.052289,373,4332,21721,51364,201501,train,POINT (30.35555 60.052289),2140567.0,residential
1948,1764.0,Москва,Москва,37.813773,55.745718,292,578,13696,34190,167126,train,POINT (37.813773 55.745718),596332.0,residential
13821,1609.0,Краснодарский край,хутор Воскресенский,37.32765,44.965025,742,760,1354,2048,3498,train,POINT (37.32765 44.965025),,
20339,2453.0,Гродненская область,Ивье,25.768294,53.932912,10,490,2371,5921,7805,train,POINT (25.768294 53.932912),159204.0,residential
6533,2126.0,Москва,Москва,37.34474,55.856412,1814,4793,21284,35143,110582,train,POINT (37.34474 55.856412),594454.0,residential
2029,2564.0,Гомельская область,Чечерск,30.917662,52.914829,6,32,2291,4569,8393,train,POINT (30.917662 52.914829),93490.0,residential
5722,2033.0,Московская область,Щёлково,37.987622,55.907838,1072,2909,6058,8650,40728,train,POINT (37.987622 55.907838),1699876.0,residential
17261,2629.0,Москва,Москва,37.536445,55.779888,1157,4009,16358,34708,97773,train,POINT (37.536445 55.779888),1644657.0,residential
23920,2597.0,Москва,Зеленоград,37.186337,55.97807,0,2713,11360,24758,83085,train,POINT (37.186337 55.97807),751015.0,residential
12900,4057.0,Москва,Москва,37.505456,55.671723,1308,3675,17327,37262,144527,train,POINT (37.505456 55.671723),595745.0,residential
17125,2157.0,Краснодарский край,Краснодар,39.007651,45.090739,3293,9923,45830,80663,131917,train,POINT (39.007651 45.090739),4080362.0,residential
7556,2189.0,Московская область,село Новопетровское,36.475215,56.001178,234,234,1776,3042,5361,train,POINT (36.475215 56.001178),1499766.0,residential
22402,2377.0,Липецкая область,Грязи,39.919196,52.491342,292,516,822,1490,6313,train,POINT (39.919196 52.491342),1100033.0,residential
4760,2456.0,Московская область,Хотьково,37.976395,56.250894,453,2590,8119,15335,23740,train,POINT (37.976395 56.250894),795388.0,residential
7046,2402.0,Краснодарский край,Краснодар,38.953846,45.068583,1787,4103,21657,45251,125586,train,POINT (38.953846 45.068583),,
20237,2834.0,Красноярский край,Дивногорск,92.371771,55.956177,0,0,4483,13562,29798,train,POINT (92.371771 55.956177),,
21906,1945.0,Москва,Москва,37.934929,55.698939,1556,4201,18129,47231,107252,train,POINT (37.934929 55.698939),1758717.0,residential
10133,1499.0,Липецкая область,Елец,38.539253,52.610396,0,0,1093,5329,20906,train,POINT (38.539253 52.610396),,
15377,2467.0,Краснодарский край,станица Петровская,37.956451,45.431459,0,21,439,1701,4758,train,POINT (37.956451 45.431459),3905898.0,residential
20512,2167.0,Москва,Москва,37.452767,55.716519,1238,4011,19586,29891,112206,train,POINT (37.452767 55.716519),593503.0,residential
3271,2760.0,Краснодарский край,станица Казанская,40.441833,45.41202,73,182,875,2433,7026,train,POINT (40.441833 45.41202),,
10889,1984.0,Красноярский край,Железногорск,93.511628,56.22383,821,2354,12077,18343,30722,train,POINT (93.511628 56.22383),3341801.0,residential
2795,1597.0,Республика Карелия,посёлок Куркиёки,29.890079,61.299413,35,137,767,821,889,train,POINT (29.890079 61.299413),2262391.0,residential
16172,2879.0,Московская область,посёлок санатория Подмосковье,37.772286,55.378487,0,569,2746,2754,5731,train,POINT (37.772286 55.378487),883132.0,residential
20449,1959.0,Московская область,посёлок Большевик,37.37352,54.902968,0,591,1254,3650,29354,train,POINT (37.37352 54.902968),,
23511,2421.0,Лорийская область,Алаверди,44.645474,41.096942,294,928,2285,2430,3838,train,POINT (44.645474 41.096942),893.0,residential
10868,2754.0,Москва,Москва,37.759745,55.700636,1573,3609,20746,45085,181860,train,POINT (37.759745 55.700636),596309.0,residential
13565,1768.0,Волгоградская область,Михайловка,43.224982,50.080657,182,1139,4467,9371,29213,train,POINT (43.224982 50.080657),3790304.0,residential
19471,1675.0,Приморский край,село Чугуевка,133.867016,44.173781,2,110,488,2626,6535,train,POINT (133.867016 44.173781),,
2925,2603.0,Тюменская область,Ханты-Мансийск,69.015941,61.00492,860,2248,7357,11247,36553,train,POINT (69.015941 61.00492),,
21367,1959.0,Белгородская область,село Стрелецкое,36.503284,50.666281,0,0,42,96,267,train,POINT (36.503284 50.666281),,
17370,2258.0,Тамбовская область,Рассказово,41.890415,52.656402,580,1157,2765,6875,18004,train,POINT (41.890415 52.656402),,
13130,3215.0,Ереван,Ереван,44.521408,40.2013,2369,7411,17155,37949,158143,train,POINT (44.521408 40.2013),5104.0,residential
10465,1933.0,Гехаркуникская область,Чамбарак,45.352058,40.598824,344,410,1108,1671,3346,train,POINT (45.352058 40.598824),896.0,residential
23448,2293.0,Москва,Москва,37.540287,55.544109,1362,1929,12229,41436,129158,train,POINT (37.540287 55.544109),830280.0,residential
5556,2107.0,Калининградская область,Калининград,20.499389,54.707434,632,2822,7712,13022,60745,train,POINT (20.499389 54.707434),2508512.0,residential
2026,3240.0,Республика Алтай,Горно-Алтайск,85.954058,51.958504,400,766,3297,7519,20089,train,POINT (85.954058 51.958504),3592782.0,residential
17396,2222.0,Иркутская область,Усолье-Сибирское,103.658056,52.731303,219,897,8891,22802,37804,train,POINT (103.658056 52.731303),3077634.0,residential
8401,2374.0,Белгородская область,Старый Оскол,37.820522,51.320229,2,362,3277,3875,6907,train,POINT (37.820522 51.320229),604486.0,residential
22187,2965.0,Нижегородская область,Лысково,45.044332,56.021508,0,10,3173,8816,17930,train,POINT (45.044332 56.021508),,
4481,1970.0,Республика Тыва,село Сукпак,94.262784,51.647479,20,152,1292,2916,3820,train,POINT (94.262784 51.647479),3454830.0,residential
5015,2082.0,Самарская область,Самара,50.258448,53.250137,0,2204,8765,25954,83894,train,POINT (50.258448 53.250137),4648842.0,residential
3786,2219.0,Москва,Москва,37.779907,55.7487,749,3746,20229,47549,147779,train,POINT (37.779907 55.7487),598374.0,residential
23725,1581.0,Республика Дагестан,Дербент,48.29033,42.07783,161,882,6769,17777,57600,train,POINT (48.29033 42.07783),,
12778,2628.0,Ленинградская область,Луга,29.844926,58.723397,96,2135,6662,11996,23495,train,POINT (29.844926 58.723397),,
13001,1844.0,Свердловская область,Нижний Тагил,60.115282,57.916241,192,662,8380,27957,101403,train,POINT (60.115282 57.916241),,
1714,3221.0,Московская область,Сергиев Посад,38.131624,56.299176,664,2370,6378,13745,43627,train,POINT (38.131624 56.299176),1659728.0,residential
9578,3554.0,Оренбургская область,посёлок Адамовка,59.938986,51.520076,3,96,1488,3203,7830,train,POINT (59.938986 51.520076),5221127.0,residential
9357,2348.0,Московская область,Лобня,37.490488,56.025598,720,1440,3038,3074,22082,train,POINT (37.490488 56.025598),1663743.0,residential
22123,1875.0,Удмуртская Республика,Ижевск,53.227931,56.861626,727,2695,9035,23635,113408,train,POINT (53.227931 56.861626),,
16958,2504.0,Ленинградская область,Мурино,30.426496,60.049792,6396,9763,45394,84491,190754,train,POINT (30.426496 60.049792),2495038.0,residential
2901,3437.0,Нижегородская область,Выкса,42.195489,55.330234,681,1564,9414,18859,26446,train,POINT (42.195489 55.330234),5196941.0,residential
11111,1947.0,Ростовская область,посёлок городского типа Усть-Донецкий,40.860607,47.645149,0,915,4565,8490,11903,train,POINT (40.860607 47.645149),3877610.0,industrial
20435,2564.0,Вологодская область,Вологда,39.937854,59.216737,598,2293,16009,35279,67124,train,POINT (39.937854 59.216737),2226468.0,residential
2548,2762.0,Астраханская область,село Карагали,47.990661,46.257967,0,136,915,1347,5491,train,POINT (47.990661 46.257967),,
15076,1804.0,Иркутская область,село Олонки,103.697607,52.901781,27,159,948,1752,3198,train,POINT (103.697607 52.901781),2802451.0,residential
3133,2593.0,Пермский край,Оса,55.459999,57.287668,0,120,3845,8533,20210,train,POINT (55.459999 57.287668),4666582.0,residential
3184,2356.0,Тульская область,Киреевск,37.934175,53.926579,0,775,7855,14795,25629,train,POINT (37.934175 53.926579),610444.0,residential
1080,2070.0,Ростовская область,Таганрог,38.889156,47.269596,6,231,2005,4981,19137,train,POINT (38.889156 47.269596),3681651.0,residential
17059,1958.0,Владимирская область,Муром,42.04867,55.549029,722,1394,4927,10282,17822,train,POINT (42.04867 55.549029),1728621.0,residential
10351,1927.0,Краснодарский край,посёлок Широчанка,38.340257,46.660504,30,66,813,1818,3786,train,POINT (38.340257 46.660504),,
21538,1803.0,Московская область,Протвино,37.209234,54.863472,800,1062,2394,6704,27480,train,POINT (37.209234 54.863472),744060.0,residential
23424,2876.0,Республика Крым,Джанкой,34.392235,45.713342,0,435,3020,7920,29312,train,POINT (34.392235 45.713342),,
14388,2357.0,Краснодарский край,Тимашевск,38.958949,45.614948,15,209,3166,7650,24666,train,POINT (38.958949 45.614948),,
8257,2036.0,Воронежская область,Воронеж,39.193667,51.685585,192,2073,15303,26807,58640,train,POINT (39.193667 51.685585),1384232.0,residential
4595,2054.0,Севастополь,Севастополь,33.432568,44.589198,1442,2258,8285,17558,50925,train,POINT (33.432568 44.589198),1837834.0,residential
7916,1632.0,Челябинская область,Снежинск,60.736288,56.085275,432,3725,12605,21757,46074,train,POINT (60.736288 56.085275),,
4815,1889.0,Москва,Москва,37.659137,55.883393,1827,5520,20998,51485,177396,train,POINT (37.659137 55.883393),722512.0,residential
2533,3062.0,Кемеровская область,Новокузнецк,87.118978,53.76135,570,2202,12449,29427,111745,train,POINT (87.118978 53.76135),3381476.0,residential
